ORDERNUMBER,ORDERDATE,ORDERLINENUMBER,QUANTITY,PRICEEACH,SALES,STATUS,PRODUCTLINE,HASMSRP,CODE,CUSTOMER,CITY,STATE,DEALSIZE,ACTIVECUSTOMER
13530,2019-11-05,14,146,151.2,22147.51,Shipped,Fresh Produce Vegetables,1,10148,WALMART,Austin,TX,Small,Active
14198,2019-11-20,4,126,217.84,27423.78,Shipped,Fresh Produce Vegetables,1,10148,WALMART,El Paso,TX,Medium,Active
12895,2019-12-01,4,136,161.82,22061.18,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,El Paso,TX,Small,Active
12081,2019-12-10,14,163,158.22,25751.55,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Houston,TX,Small,Active
13244,2020-01-23,12,137,210.22,28741.02,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,San Antonio,TX,Small,Active
12588,2020-02-22,2,137,208.86,28628.82,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Houston,TX,Small,Active
15210,2020-03-15,2,116,160.38,18541.45,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Houston,TX,Small,Active
14131,2020-05-03,2,98,138.96,13624.53,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Houston,TX,Small,Active
13845,2020-05-31,1,135,136.3,18352.1,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Dallas,TX,Small,Active
12139,2018-02-24,3,123,217.2,26823.26,Shipped,Poultry,1,10148,COSTCO,Austin,TX,Small,Active
12734,2018-04-29,1,157,214.8,33743.04,Shipped,Poultry,1,10148,COSTCO,Corpus Christi,TX,Medium,Active
14215,2018-07-01,3,130,187.44,24291.54,Shipped,Poultry,1,10148,WALMART,Palm Beach,FL,Medium,Active
12172,2018-08-25,7,167,216.57,36141.0,Shipped,Poultry,1,10148,WALMART,San Antonio,TX,Medium,Active
12563,2018-10-10,15,168,210.52,35432.98,Shipped,Poultry,1,10148,COSTCO,Cape Coral,FL,Medium,Active
13175,2018-10-28,2,134,197.44,26483.16,Shipped,Poultry,1,10148,WALMART,Houston,TX,Medium,Active
13474,2018-11-11,10,159,191.91,30536.34,Shipped,Poultry,1,10148,WALMART,Palm Beach,FL,Medium,Active
12595,2018-11-18,2,137,223.14,30630.24,Shipped,Poultry,1,10148,WALMART,Corpus Christi,TX,Small,Active
12945,2018-12-01,3,137,200.82,27418.43,Shipped,Poultry,1,10148,WALMART,Palm Beach,FL,Medium,Active
12011,2019-01-15,15,124,181.71,22484.97,Shipped,Poultry,1,10148,WALMART,Dallas,TX,Small,Active
11958,2019-02-20,2,143,195.26,27872.76,Shipped,Poultry,1,10148,COSTCO,Corpus Christi,TX,Small,Active
13824,2019-04-05,8,122,189.33,23152.46,Shipped,Poultry,1,10148,WALMART,Austin,TX,Small,Active
11835,2019-05-18,3,114,208.32,23813.83,Shipped,Poultry,1,10148,WALMART,Palm Beach,FL,Small,Active
14719,2019-06-28,3,159,218.55,34641.26,Shipped,Poultry,1,10148,WALMART,Austin,TX,Medium,Active
13619,2019-07-23,2,107,216.98,23210.19,Shipped,Poultry,1,10148,COSTCO,Dallas,TX,Small,Active
14001,2019-08-27,7,153,222.81,34048.15,Shipped,Poultry,1,10148,WALMART,Dallas,TX,Medium,Active
12561,2019-09-30,10,151,220.96,33334.39,Shipped,Poultry,1,10148,WALMART,San Antonio,TX,Medium,Active
13078,2019-10-15,6,139,179.06,24953.25,Shipped,Poultry,1,10148,WALMART,Houston,TX,Small,Active
15133,2019-11-02,2,142,216.12,30619.62,Shipped,Poultry,1,10148,WALMART,San Antonio,TX,Medium,Active
12495,2019-11-15,7,113,192.02,21669.37,Shipped,Poultry,1,10148,COSTCO,Austin,TX,Small,Active
12374,2019-11-23,10,131,179.84,23502.21,Shipped,Poultry,1,10148,WALMART,San Antonio,TX,Small,Active
11757,2020-01-05,2,165,198.98,32912.16,Shipped,Poultry,1,10148,WALMART,Houston,TX,Medium,Active
13032,2020-02-02,6,124,186.05,23070.61,Shipped,Poultry,1,10148,WALMART,Cape Coral,FL,Medium,Active
12291,2020-03-03,1,143,188.73,27008.41,Shipped,Poultry,1,10148,COSTCO,Savannah,GA,Medium,Active
13670,2020-04-08,8,153,203.41,31124.91,Shipped,Poultry,1,10148,WALMART,Corpus Christi,TX,Medium,Active
11784,2020-05-13,3,152,204.83,31040.99,Shipped,Poultry,1,10148,COSTCO,Houston,TX,Medium,Active
12994,2018-03-18,15,125,160.99,20151.89,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Fort Worth,TX,Small,Active
11769,2018-05-20,1,155,163.59,25371.51,Shipped,Fresh Produce Vegetables,1,10148,WALMART,New Orleans,LA,Small,Active
12857,2018-07-10,1,132,132.12,17458.99,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Atlanta,GA,Small,Active
12178,2018-09-11,8,146,171.74,25023.46,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Palm Beach,FL,Small,Active
12660,2018-10-17,7,110,155.96,17164.02,Shipped,Fresh Produce Vegetables,1,10148,WALMART,Dallas,TX,Small,Active
13299,2018-11-05,5,132,166.68,22039.63,Shipped,Fresh Produce Vegetables,1,10148,WALMART,Austin,TX,Small,Active
14983,2018-11-12,1,152,156.3,23750.51,Shipped,Fresh Produce Vegetables,1,10148,WALMART,Corpus Christi,TX,Small,Active
12037,2018-11-20,6,144,160.03,22970.44,Shipped,Fresh Produce Vegetables,1,10148,WALMART,Houston,TX,Small,Active
14071,2018-12-02,12,164,151.68,24932.32,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,El Paso,TX,Small,Active
12262,2019-01-16,5,141,177.38,24993.95,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Houston,TX,Small,Active
11503,2019-02-26,3,136,167.6,22869.05,Shipped,Fresh Produce Vegetables,1,10148,WALMART,Austin,TX,Small,Active
11977,2019-04-13,10,127,163.1,20652.58,Shipped,Fresh Produce Vegetables,1,10148,WALMART,Tampa,FL,Small,Active
13285,2019-07-06,1,104,129.7,13542.92,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Columbus,GA,Small,Active
13655,2019-08-06,1,113,139.66,15837.51,Shipped,Fresh Produce Vegetables,1,10148,WALMART,Corpus Christi,TX,Small,Active
13091,2019-09-01,13,160,166.67,26630.53,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,New Orleans,LA,Small,Active
12539,2018-10-05,3,113,152.57,17165.78,Shipped,Fresh Produce Vegetables,1,10148,WALMART,El Paso,TX,Small,Active
13490,2019-10-16,8,152,141.88,21636.81,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Houston,TX,Small,Active
14683,2019-11-04,5,130,121.8,15885.93,Shipped,Fresh Produce Vegetables,1,10148,WALMART,Fort Worth,TX,Small,Active
11461,2019-11-17,5,106,190.16,20230.43,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Fort Worth,TX,Small,Active
14180,2019-11-24,6,145,150.05,21774.02,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Atlanta,GA,Small,Active
14426,2020-01-12,11,162,134.55,21810.08,Shipped,Fresh Produce Vegetables,1,10148,WALMART,San Antonio,TX,Small,Active
13285,2020-02-10,3,140,189.91,26549.15,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Houston,TX,Medium,Active
14894,2020-04-22,10,142,165.16,23510.27,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Macon,GA,Small,Active
14182,2020-05-29,13,121,172.49,20903.32,Shipped,Fresh Produce Vegetables,1,10148,COSTCO,Texas City,TX,Small,Active
14889,2018-02-17,4,129,198.87,25573.53,Shipped,Beef,1,10148,COSTCO,Galveston,TX,Small,Active
12734,2018-04-29,10,149,208.79,31043.31,Shipped,Beef,1,10148,COSTCO,Corpus Christi,TX,Medium,Active
13476,2018-06-27,5,166,197.08,32627.58,Shipped,Beef,1,10148,COSTCO,Houston,TX,Medium,Active
12172,2018-08-25,16,150,195.25,29361.91,Shipped,Beef,1,10148,WALMART,San Antonio,TX,Medium,Active
13175,2018-10-28,11,137,178.4,24381.62,Shipped,Beef,1,10148,WALMART,Houston,TX,Medium,Active
13565,2019-01-12,9,147,202.01,29795.37,Shipped,Beef,1,10148,WALMART,Jacksonville,FL,Small,Active
11958,2019-02-20,11,110,196.48,21640.93,Shipped,Beef,1,10148,COSTCO,Corpus Christi,TX,Medium,Active
13327,2019-04-02,5,106,198.53,20996.25,Shipped,Beef,1,10148,WALMART,Corpus Christi,TX,Small,Active
11787,2019-05-11,6,135,196.36,26493.4,Shipped,Beef,1,10148,COSTCO,Macon,GA,Small,Active
13666,2019-06-24,1,140,216.7,30283.33,Shipped,Beef,1,10148,COSTCO,Houston,TX,Medium,Active
13619,2019-07-23,11,112,186.38,20818.8,Shipped,Beef,1,10148,COSTCO,Dallas,TX,Small,Active
13097,2019-08-21,3,105,178.13,18790.97,Shipped,Beef,1,10148,WALMART,El Paso,TX,Small,Active
12278,2019-09-16,6,147,213.51,31329.17,Shipped,Beef,1,10148,WALMART,Cape Coral,FL,Medium,Active
11600,2019-10-15,9,137,179.96,24728.1,Shipped,Beef,1,10148,WALMART,Austin,TX,Medium,Active
15221,2019-11-01,1,107,177.29,18980.22,Shipped,Beef,1,10148,WALMART,Fort Worth,TX,Small,Active
13314,2019-11-12,14,171,165.6,28249.21,Shipped,Beef,1,10148,COSTCO,Galveston,TX,Medium,Active
12374,2019-11-23,7,112,144.16,16102.04,Shipped,Beef,1,10148,WALMART,San Antonio,TX,Small,Active
14448,2019-12-04,2,143,159.14,22708.61,Shipped,Beef,1,10148,WALMART,Jacksonville,FL,Small,Active
13032,2020-02-02,3,154,183.93,28386.66,Shipped,Beef,1,10148,WALMART,Cape Coral,FL,Medium,Active
14215,2020-03-01,11,112,141.92,15952.8,Shipped,Beef,1,10148,COSTCO,Houston,TX,Small,Active
14159,2020-03-30,16,120,186.79,22411.59,Shipped,Beef,1,10148,COSTCO,Atlanta,GA,Medium,Active
12169,2020-04-03,5,156,218.05,33991.66,Shipped,Beef,1,10148,WALMART,Palm Beach,FL,Medium,Active
14220,2020-05-10,6,127,205.5,26130.37,Shipped,Beef,1,10148,COSTCO,Columbus,GA,Medium,Active
11783,2018-01-09,3,140,115.25,16120.87,Shipped,Fresh Produce Fruits,1,10148,WALMART,Galveston,TX,Small,Active
12994,2018-03-18,3,110,139.83,15336.58,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Fort Worth,TX,Small,Active
14380,2018-05-21,2,151,132.67,20071.89,Shipped,Fresh Produce Fruits,1,10148,WALMART,Corpus Christi,TX,Small,Active
11358,2018-09-12,7,134,141.37,18883.72,Shipped,Fresh Produce Fruits,1,10148,WALMART,Cape Coral,FL,Small,Active
14098,2018-10-18,5,161,140.6,22642.05,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Cape Coral,FL,Small,Active
14567,2018-11-05,9,146,150.17,21955.63,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Galveston,TX,Small,Active
12908,2018-11-12,6,152,129.22,19634.84,Shipped,Fresh Produce Fruits,1,10148,COSTCO,San Antonio,TX,Small,Active
12836,2018-11-21,10,134,145.56,19567.42,Shipped,Fresh Produce Fruits,1,10148,WALMART,El Paso,TX,Small,Active
15190,2018-12-03,5,123,143.86,17718.21,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Houston,TX,Small,Active
14017,2019-01-26,3,116,146.61,17013.34,Shipped,Fresh Produce Fruits,1,10148,WALMART,Houston,TX,Small,Active
13655,2019-03-02,6,133,141.0,18685.17,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Tampa,FL,Small,Active
11312,2019-04-26,1,147,138.37,20286.3,Shipped,Fresh Produce Fruits,1,10148,WALMART,Tampa,FL,Small,Active
13371,2019-08-17,12,129,118.05,15200.12,Shipped,Fresh Produce Fruits,1,10148,WALMART,Fort Worth,TX,Small,Active
13091,2019-09-01,1,141,121.31,17135.25,Shipped,Fresh Produce Fruits,1,10148,COSTCO,New Orleans,LA,Small,Active
12443,2019-10-11,16,138,116.57,16065.47,Shipped,Fresh Produce Fruits,1,10148,WALMART,Tampa,FL,Small,Active
12157,2019-10-21,13,124,148.97,18421.03,Shipped,Fresh Produce Fruits,1,10148,COSTCO,San Antonio,TX,Small,Active
12295,2019-11-04,3,104,205.22,21241.6,Shipped,Fresh Produce Fruits,1,10148,WALMART,Houston,TX,Small,Active
11461,2019-11-17,6,164,189.2,31057.81,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Fort Worth,TX,Medium,Active
14706,2019-11-25,6,129,158.74,20458.42,Shipped,Fresh Produce Fruits,1,10148,WALMART,Austin,TX,Small,Active
13290,2019-12-09,5,157,192.98,30300.38,Shipped,Fresh Produce Fruits,1,10148,WALMART,Palm Beach,FL,Large,Active
14426,2020-01-12,13,120,124.37,14973.91,Shipped,Fresh Produce Fruits,1,10148,WALMART,San Antonio,TX,Small,Active
14427,2020-02-16,4,129,153.06,19696.26,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Houston,TX,Small,Active
13774,2020-03-09,8,144,193.27,27835.19,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Palm Beach,FL,Large,Active
14379,2020-04-23,1,167,124.24,20742.33,Shipped,Fresh Produce Fruits,1,10148,COSTCO,New Orleans,LA,Small,Active
14182,2020-05-29,1,137,121.48,16618.32,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Texas City,TX,Small,Active
12139,2018-02-24,7,155,187.36,29103.74,Shipped,Poultry,1,10148,COSTCO,Austin,TX,Medium,Active
12734,2018-04-29,5,114,206.66,23459.9,Shipped,Poultry,1,10148,COSTCO,Corpus Christi,TX,Small,Active
14215,2018-07-01,7,142,191.51,27162.23,Shipped,Poultry,1,10148,WALMART,Palm Beach,FL,Medium,Active
12172,2018-08-25,11,150,166.86,25018.48,Shipped,Poultry,1,10148,WALMART,San Antonio,TX,Medium,Active
14018,2018-10-10,1,107,143.21,15264.98,Shipped,Poultry,1,10148,WALMART,Houston,TX,Small,Active
13175,2018-10-28,6,137,185.49,25371.23,Shipped,Poultry,1,10148,WALMART,Houston,TX,Small,Active
13474,2018-11-11,14,104,151.8,15756.65,Shipped,Poultry,1,10148,WALMART,Palm Beach,FL,Small,Active
12595,2018-11-18,6,143,178.08,25448.04,Shipped,Poultry,1,10148,WALMART,Corpus Christi,TX,Medium,Active
12945,2018-12-01,7,104,192.75,19990.86,Shipped,Poultry,1,10148,WALMART,Palm Beach,FL,Small,Active
13565,2019-01-12,4,121,145.94,17687.41,Shipped,Poultry,1,10148,WALMART,Jacksonville,FL,Small,Active
11958,2019-02-20,6,120,192.5,23085.88,Shipped,Poultry,1,10148,COSTCO,Corpus Christi,TX,Small,Active
12949,2019-04-03,3,131,193.52,25403.28,Shipped,Poultry,1,10148,WALMART,Galveston,TX,Medium,Active
11787,2019-05-11,1,118,165.92,19596.46,Shipped,Poultry,1,10148,COSTCO,Macon,GA,Small,Active
14719,2019-06-28,7,148,173.85,25733.98,Shipped,Poultry,1,10148,WALMART,Austin,TX,Small,Active
13619,2019-07-23,6,152,198.7,30126.78,Shipped,Poultry,1,10148,COSTCO,Dallas,TX,Small,Active
14001,2019-08-27,11,127,187.36,23751.6,Shipped,Poultry,1,10148,WALMART,Dallas,TX,Small,Active
12278,2019-09-16,1,137,188.99,25957.07,Shipped,Poultry,1,10148,WALMART,Cape Coral,FL,Small,Active
11600,2019-10-15,4,149,173.01,25694.99,Shipped,Poultry,1,10148,WALMART,Austin,TX,Small,Active
15133,2019-11-02,6,114,182.95,20932.96,Shipped,Poultry,1,10148,WALMART,San Antonio,TX,Small,Active
12495,2019-11-15,4,162,170.42,27565.52,Shipped,Poultry,1,10148,COSTCO,Austin,TX,Medium,Active
11786,2019-11-24,8,152,198.06,30109.52,Shipped,Poultry,1,10148,WALMART,Galveston,TX,Medium,Active
14931,2020-01-06,8,146,220.14,32044.38,Shipped,Poultry,1,10148,WALMART,Corpus Christi,TX,Medium,Active
14766,2020-02-03,9,143,176.81,25288.87,Shipped,Poultry,1,10148,COSTCO,Dallas,TX,Small,Active
12291,2020-03-03,2,168,188.52,31673.95,Shipped,Poultry,1,10148,COSTCO,Savannah,GA,Medium,Active
11515,2020-04-07,3,179,202.72,36221.44,Shipped,Poultry,1,10148,WALMART,Dallas,TX,Medium,Active
14220,2020-05-10,1,125,184.98,23163.04,Shipped,Poultry,1,10148,COSTCO,Columbus,GA,Small,Active
14713,2018-02-11,9,137,196.46,26836.86,Shipped,Dairy,1,10148,COSTCO,Shreveport,LA,Medium,Active
13268,2018-04-16,3,147,221.73,32489.88,Shipped,Dairy,1,10148,COSTCO,Jacksonville,FL,Medium,Active
14381,2018-06-12,9,124,192.57,23926.1,Shipped,Dairy,1,10148,WALMART,Dallas,TX,Medium,Active
12568,2018-08-08,6,119,176.11,21016.82,Shipped,Dairy,1,10148,COSTCO,San Antonio,TX,Medium,Active
11954,2018-09-28,5,134,177.79,23743.13,Shipped,Dairy,1,10148,COSTCO,Houston,TX,Medium,Active
12041,2018-10-23,16,126,214.43,26913.42,Shipped,Dairy,1,10148,COSTCO,Savannah,GA,Medium,Active
14186,2018-11-07,7,156,216.93,33934.91,Shipped,Dairy,1,10148,WALMART,Atlanta,GA,Medium,Active
12272,2018-11-14,7,114,224.3,25526.88,Shipped,Dairy,1,10148,COSTCO,Baton Rouge,LA,Medium,Active
14551,2018-11-26,13,155,200.06,30940.35,Shipped,Dairy,1,10148,WALMART,Galveston,TX,Medium,Active
12846,2019-01-02,7,130,207.93,27020.16,Shipped,Dairy,1,10148,COSTCO,Tampa,FL,Medium,Active
14287,2019-02-18,1,131,193.74,25314.15,Shipped,Dairy,1,10148,WALMART,El Paso,TX,Medium,Active
12508,2019-03-20,4,156,190.26,29676.73,Shipped,Dairy,1,10148,WALMART,Fort Worth,TX,Medium,Active
12847,2019-05-07,10,132,214.03,28278.44,Shipped,Dairy,1,10148,COSTCO,Austin,TX,Medium,Active
11689,2019-06-17,8,130,215.93,28091.29,Shipped,Dairy,1,10148,WALMART,Galveston,TX,Medium,Active
14360,2019-07-21,11,144,210.85,30320.32,Shipped,Dairy,1,10148,WALMART,El Paso,TX,Small,Active
14430,2019-08-20,13,127,184.5,23521.51,Shipped,Dairy,1,10148,WALMART,Corpus Christi,TX,Medium,Active
14439,2019-09-09,2,115,212.42,24384.36,Shipped,Dairy,1,10148,WALMART,Fort Worth,TX,Small,Active
12048,2019-10-14,7,114,218.76,25026.75,Shipped,Dairy,1,10148,COSTCO,Fort Worth,TX,Medium,Active
14104,2019-10-29,6,134,189.31,25286.16,Shipped,Dairy,1,10148,COSTCO,Dallas,TX,Medium,Active
11386,2019-11-09,4,126,221.69,27937.78,Shipped,Dairy,1,10148,WALMART,Jacksonville,FL,Medium,Active
11641,2019-11-21,4,108,158.79,17095.54,Shipped,Dairy,1,10148,WALMART,Jacksonville,FL,Small,Active
12320,2019-12-02,7,151,151.93,22939.31,Shipped,Dairy,1,10148,COSTCO,Houston,TX,Small,Active
12503,2020-01-26,8,138,221.74,30698.62,Shipped,Dairy,1,10148,WALMART,San Antonio,TX,Medium,Active
13188,2020-02-23,3,128,158.57,20222.61,Shipped,Dairy,1,10148,COSTCO,Cape Coral,FL,Small,Active
14821,2020-03-23,6,165,201.68,33209.47,Shipped,Dairy,1,10148,COSTCO,San Antonio,TX,Medium,Active
13653,2020-05-06,10,117,211.31,24621.12,Shipped,Dairy,1,10148,WALMART,Fort Worth,TX,Medium,Active
11783,2018-01-09,2,161,165.56,26720.34,Shipped,Fresh Produce Fruits,1,10148,WALMART,Galveston,TX,Small,Active
12994,2018-03-18,2,126,130.91,16525.19,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Fort Worth,TX,Small,Active
14380,2018-05-21,1,132,151.21,19908.55,Shipped,Fresh Produce Fruits,1,10148,WALMART,Corpus Christi,TX,Small,Active
11358,2018-09-12,6,154,152.96,23563.94,Shipped,Fresh Produce Fruits,1,10148,WALMART,Cape Coral,FL,Small,Active
14098,2018-10-18,4,158,132.41,20934.23,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Cape Coral,FL,Small,Active
14567,2018-11-05,8,141,126.38,17816.95,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Galveston,TX,Small,Active
12908,2018-11-12,5,114,153.6,17575.83,Shipped,Fresh Produce Fruits,1,10148,COSTCO,San Antonio,TX,Small,Active
12836,2018-11-21,9,116,153.87,17876.73,Shipped,Fresh Produce Fruits,1,10148,WALMART,El Paso,TX,Small,Active
15190,2018-12-03,4,125,132.69,16537.82,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Houston,TX,Small,Active
14017,2019-01-26,2,162,166.36,27019.36,Shipped,Fresh Produce Fruits,1,10148,WALMART,Houston,TX,Small,Active
13655,2019-03-02,5,148,165.56,24537.28,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Tampa,FL,Small,Active
13473,2019-04-29,9,144,137.48,19803.65,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Houston,TX,Small,Active
11562,2019-06-04,2,126,126.15,15926.75,Shipped,Fresh Produce Fruits,1,10148,WALMART,Tampa,FL,Small,Active
13371,2019-08-17,11,158,142.56,22489.11,Shipped,Fresh Produce Fruits,1,10148,WALMART,Fort Worth,TX,Small,Active
12849,2019-09-03,4,139,132.41,18360.83,Shipped,Fresh Produce Fruits,1,10148,WALMART,Corpus Christi,TX,Small,Active
12443,2019-10-11,15,136,139.84,18984.04,Shipped,Fresh Produce Fruits,1,10148,WALMART,Tampa,FL,Small,Active
12157,2019-10-21,12,114,145.91,16595.45,Shipped,Fresh Produce Fruits,1,10148,COSTCO,San Antonio,TX,Small,Active
12295,2019-11-04,4,135,187.8,25280.67,Shipped,Fresh Produce Fruits,1,10148,WALMART,Houston,TX,Medium,Active
11461,2019-11-17,10,108,182.75,19823.82,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Fort Worth,TX,Small,Active
12334,2019-11-25,1,143,173.46,24775.35,Shipped,Fresh Produce Fruits,1,10148,WALMART,New Orleans,LA,Small,Active
13290,2019-12-09,7,146,154.22,22536.97,Shipped,Fresh Produce Fruits,1,10148,WALMART,Palm Beach,FL,Small,Active
14426,2020-01-12,12,110,109.04,11982.15,Shipped,Fresh Produce Fruits,1,10148,WALMART,San Antonio,TX,Small,Active
14427,2020-02-16,5,122,150.46,18419.47,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Houston,TX,Small,Active
13774,2020-03-09,1,113,217.1,24595.54,Shipped,Fresh Produce Fruits,1,10148,COSTCO,Palm Beach,FL,Medium,Active
14825,2020-05-29,2,152,133.76,20343.82,Shipped,Fresh Produce Fruits,1,10148,COSTCO,San Antonio,TX,Small,Active
13677,2018-01-29,1,152,200.46,30515.64,Shipped,Pork,1,10148,WALMART,Houston,TX,Medium,Active
11719,2018-04-01,5,141,176.97,24867.86,Shipped,Pork,1,10148,WALMART,El Paso,TX,Small,Active
12754,2018-05-28,1,142,220.42,31242.34,Shipped,Pork,1,10148,WALMART,Houston,TX,Medium,Active
12350,2018-07-24,1,158,192.29,30348.02,Shipped,Pork,1,10148,WALMART,Houston,TX,Medium,Active
14348,2018-09-21,8,136,192.54,26153.51,Shipped,Pork,1,10148,WALMART,Houston,TX,Medium,Active
14953,2018-10-22,17,127,189.88,24037.51,Shipped,Pork,1,10148,COSTCO,Jacksonville,FL,Medium,Active
12162,2018-11-06,6,150,218.58,32804.82,Shipped,Pork,1,10148,WALMART,Dallas,TX,Small,Active
12191,2018-11-14,11,109,188.53,20593.9,Shipped,Pork,1,10148,WALMART,Cape Coral,FL,Medium,Active
11905,2018-11-25,1,162,210.86,34060.72,Shipped,Pork,1,10148,COSTCO,Tampa,FL,Medium,Active
12213,2018-12-09,12,123,198.98,24543.58,Shipped,Pork,1,10148,WALMART,Tampa,FL,Medium,Active
12369,2019-02-04,1,151,176.56,26583.51,Shipped,Pork,1,10148,COSTCO,New Orleans,LA,Medium,Active
11956,2019-03-11,6,157,217.27,34075.93,Shipped,Pork,1,10148,COSTCO,San Antonio,TX,Medium,Active
12267,2019-05-05,10,127,182.11,23131.27,Shipped,Pork,1,10148,COSTCO,Houston,TX,Medium,Active
12188,2019-06-15,9,166,192.29,31841.33,Shipped,Pork,1,10148,COSTCO,New Orleans,LA,Medium,Active
14302,2019-07-20,10,136,178.15,24307.53,Shipped,Pork,1,10148,COSTCO,San Antonio,TX,Medium,Active
12929,2019-08-19,6,131,212.24,27791.06,Shipped,Pork,1,10148,WALMART,San Antonio,TX,Small,Active
11918,2019-09-08,1,151,181.92,27407.56,Shipped,Pork,1,10148,COSTCO,Savannah,GA,Medium,Active
12115,2019-10-13,10,115,212.87,24413.3,Shipped,Pork,1,10148,WALMART,Dallas,TX,Medium,Active
15147,2019-10-22,4,137,206.05,28269.86,Shipped,Pork,1,10148,WALMART,Galveston,TX,Medium,Active
13530,2019-11-05,2,141,194.76,27433.91,Shipped,Pork,1,10148,WALMART,Austin,TX,Medium,Active
12548,2019-11-19,5,155,181.98,28119.02,Shipped,Pork,1,10148,WALMART,Jacksonville,FL,Medium,Active
14675,2019-11-01,1,138,209.96,29050.29,Shipped,Pork,1,10148,WALMART,Houston,TX,Medium,Active
12081,2019-12-10,7,123,215.16,26475.55,Shipped,Pork,1,10148,COSTCO,Houston,TX,Medium,Active
13244,2020-01-23,5,104,213.93,22225.01,Shipped,Pork,1,10148,COSTCO,San Antonio,TX,Medium,Active
12708,2020-02-17,3,107,210.2,22508.12,Shipped,Pork,1,10148,COSTCO,San Antonio,TX,Small,Active
14131,2020-05-03,10,154,203.73,31374.98,Shipped,Pork,1,10148,COSTCO,Houston,TX,Large,Active
13845,2020-05-31,9,164,224.11,36862.39,Shipped,Pork,1,10148,COSTCO,Dallas,TX,Medium,Active
14504,2018-03-03,15,136,148.64,20192.49,Shipped,Poultry,1,10148,WALMART,Fort Worth,TX,Small,Active
11398,2018-05-07,2,115,174.73,20013.46,Shipped,Poultry,1,10148,COSTCO,Atlanta,GA,Small,Active
13950,2018-07-02,16,106,186.6,19777.63,Shipped,Poultry,1,10148,COSTCO,San Antonio,TX,Small,Active
12172,2018-08-25,3,133,178.3,23636.84,Shipped,Poultry,1,10148,WALMART,San Antonio,TX,Small,Active
12563,2018-10-10,11,133,156.29,20804.07,Shipped,Poultry,1,10148,COSTCO,Cape Coral,FL,Small,Active
13865,2018-11-04,11,116,153.46,17820.86,Shipped,Poultry,1,10148,COSTCO,Palm Beach,FL,Small,Active
13474,2018-11-11,6,111,195.12,21706.78,Shipped,Poultry,1,10148,WALMART,Palm Beach,FL,Small,Active
12687,2018-11-19,3,157,161.6,25425.06,Shipped,Poultry,1,10148,COSTCO,Houston,TX,Medium,Active
12011,2019-01-15,11,103,141.61,14518.76,Shipped,Poultry,1,10148,WALMART,Dallas,TX,Small,Active
11420,2019-02-21,4,147,156.01,22929.27,Shipped,Poultry,1,10148,WALMART,Palm Beach,FL,Small,Active
13824,2019-04-05,4,121,168.37,20362.65,Shipped,Poultry,1,10148,WALMART,Austin,TX,Small,Active
14947,2019-05-26,8,131,162.0,21178.54,Shipped,Poultry,1,10148,WALMART,Dallas,TX,Medium,Active
13636,2019-06-30,6,147,189.42,27790.74,Shipped,Poultry,1,10148,WALMART,Fort Worth,TX,Small,Active
13027,2019-08-02,12,156,175.72,27446.51,Shipped,Poultry,1,10148,WALMART,Tampa,FL,Medium,Active
14001,2019-08-27,3,155,184.06,28459.37,Shipped,Poultry,1,10148,WALMART,Dallas,TX,Small,Active
12561,2019-09-30,6,135,177.71,24013.12,Shipped,Poultry,1,10148,WALMART,San Antonio,TX,Small,Active
